;ID;CHANCE_TO_HELP_PROBABILITY;COST_REDUCTION_ALTRUISTIC_ACT;SEED;SPAWN_ALTRUIST;SPAWN_NONALTRUIST;age_at_death;altruist_fitness;altruistic_acts_altruists;altruistic_acts_base_agents;average_fitness_cost;average_fitness_cost_round;children_per_woman;died_of_chance;died_of_fitness_loss;died_of_old_age;fitness_at_death;median_age;median_fitness;net_growth;nonAltruist_fitness;population;population_altruists;population_nonAltruists;year
;1875 Mittelwert;3;0,8;;45;10;77,276;105,072;279,036;84,596;5,522;5,544;1,538;5,75;;17,8;108,896;31,882;107,92;112;111,67;5347;858,4;271,4;250
;1876 Mittelwert;3;0,9;;45;10;66,74;103,092;309,108;114,284;5,532;5,558;1,428;5;;22;104,41;35,33;108;40;116,006;2779,4;458;150,4;250
;1877 Mittelwert;3;1;;45;10;77,18;99,444;187,686;97,692;5,486;5,204;1,488;3,666666667;;13,75;102,335;33,352;103,554;37;109,762;2067,6;403;206,4;250
;1878 Mittelwert;4;0,5;;45;10;70,2375;120,276;149,346;86,524;5,486;4,752;1,65;7;;19;119,8575;28,79;122,18;108,4;74,202;4469,6;822;118,4;250
;1879 Mittelwert;4;0,6;;45;10;62,274;114,252;93,976;52,866;5,452;5,626;1,592;3,2;;17;118,852;30,708;117,39;80,6;123,866;3560,4;698;314,8;250
;1880 Mittelwert;4;0,7;;45;10;61,744;109,11;86,848;48,186;5,462;5,186;1,736;4;;11,2;113,428;28,476;114,334;83,8;120,604;3090,4;669,2;297,8;250
;1881 Mittelwert;4;0,8;;45;10;80,79;80,682;1454,1925;142,916;5,458;3,894;1,43;2,666666667;;12;109,795;37,706;111,6;41,4;93,318;1902,8;268,8;76;250
;1882 Mittelwert;4;0,9;;45;10;79,2375;83,148;417,2175;385,634;5,456;6,3725;1,354;3;;8;113,3875;41,382;109,1;31;91,27;1563,4;99,8;95;250
;1883 Mittelwert;4;1;;45;10;76,24;100,072;147,806;67,05;5,474;5,596;1,644;3,5;;12,8;104,21;30,104;104,952;62,4;114,026;2868,6;463,8;159,2;250
;1884 Mittelwert;5;0,5;;45;10;56,798;120,53;220,768;125,408;5,49;5,678;1,534;6,8;;19,25;124,944;34,312;124,214;122,4;128,844;5001,6;1337,4;231;250
;1885 Mittelwert;5;0,6;;45;10;66,418;115,702;125,182;58,762;5,5;5,638;1,666;3,5;;8,6;119,796;28,48;120,188;80;99,592;2693,4;470,4;162,8;250
;1886 Mittelwert;5;0,7;;45;10;70,3325;110,41;393,184;263,518;5,504;5,425;1,734;4,75;;13,75;114,3825;30,128;116,338;93;49,304;3342,4;999,2;199;250
;1887 Mittelwert;5;0,8;;45;10;74,964;86,412;215,8225;154,582;5,482;5,774;1,636;4,333333333;;7,8;106,026;32,476;114,364;43,2;48,814;1966,4;432,6;207,6;250
;1888 Mittelwert;5;0,9;;45;10;85,318;102,042;587,75;121,984;5,482;5,496;1,434;1,5;;10;109,444;34,872;109,814;33,8;72,094;1790;410;161,4;250
;1889 Mittelwert;5;1;;45;10;79,2725;100,33;207,222;74,572;5,488;5,936;1,578;3;;10,25;103,785;32,242;108,324;41,2;117,464;2047;379,8;126;250
;1890 Mittelwert;6;0,5;;45;10;70,718;126,6;95,696;52,788;5,5;5,46;1,764;12,25;;32,4;124,188;25,878;129,614;313;134,422;10901,6;2976,8;742,6;250
;1891 Mittelwert;6;0,6;;45;10;67,172;121,526;102,246;54,562;5,496;5,678;1,724;7,6;;23;122,242;26,948;125,824;188,6;132,204;7762,8;1696;510;250
;1892 Mittelwert;6;0,7;;45;10;73,848;114,496;116,758;43,892;5,49;5,55;1,72;7,75;;21;120,842;26,78;120,832;186,2;128,378;7133;1563,8;685,6;250
;1893 Mittelwert;6;0,8;;45;10;73,522;110,698;159,66;67,084;5,466;4,87;1,664;3;;11,4;119,738;28,766;116,264;101,8;99,214;3692,4;601,4;206,8;250
;1894 Mittelwert;6;0,9;;45;10;79,464;101,324;281,13;69,046;5,466;5,9;1,662;4,5;;14,4;111,606;29,382;110,314;72;95,782;3318,6;422,8;155,6;250
;1895 Mittelwert;6;1;;45;10;77,772;97,67;280,964;92,24;5,504;5,334;1,484;5;;12,8;107,054;34,786;107,662;76,2;117,55;3222,2;543,2;180,8;250
;1896 Mittelwert;7;0,5;;45;10;67,206;128,258;176,17;41,104;5,49;5,64;1,742;14;;21;134,092;25,106;134,404;295;111,634;9840,6;1636,8;936,2;250
;1897 Mittelwert;7;0,6;;45;10;71,126;122,792;277,03;62,566;5,502;5,59;1,688;12,75;;26,4;123,014;27,356;129,898;323,4;136,392;10083,8;2195,2;835;250
;1898 Mittelwert;7;0,7;;45;10;74,554;117,03;307,46;130,154;5,52;5,564;1,556;3,666666667;;8,6;119,334;32,732;125,77;83,2;106,802;3042,8;411,6;271,4;250
;1899 Mittelwert;7;0,8;;45;10;74,44;113,334;193,818;86,074;5,514;5,476;1,678;4,75;;11;114,92;28,88;121,44;123,8;102,166;4240,2;468,2;325,2;250
;1900 Mittelwert;7;0,9;;45;10;70,686;107,072;304,332;134,958;5,514;5,192;1,656;4,75;;9,4;112,452;30,222;116,114;50,6;100,798;2300;392;243,2;250
;1901 Mittelwert;7;1;;45;10;61,168;99,106;404,844;114,308;5,514;5,128;1,59;3;;14;118,708;31,164;111,102;38;99,362;2240;282,8;245;250
;1902 Mittelwert;8;0,5;;45;10;68,942;136,686;125,65;65,282;5,49;5,612;1,726;26,66666667;;26,4;135,378;25,84;141,788;530;149,81;14901,8;4076;999,4;250
;1903 Mittelwert;8;0,6;;45;10;69,7225;104,318;97,895;2469,978;5,49;5,475;1,406;10,25;;31,75;134,6975;30,732;136,45;286,2;115,096;10028;2111,6;542,4;250
;1904 Mittelwert;8;0,7;;45;10;68,794;124,414;89,554;44,322;5,49;5,582;1,794;12,6;;33,4;127,67;24,708;130,486;473,2;139,034;14619,8;3211;583,4;250
;1905 Mittelwert;8;0,8;;45;10;70,946;114,034;136,398;64,942;5,484;5,65;1,664;5,6;;21,2;120,598;28,412;122,676;178,6;106,714;7005,4;1280,2;188,2;250
;1906 Mittelwert;8;0,9;;45;10;73,826;107,64;483,844;162,496;5,488;5,352;1,51;8,75;;26,8;112,822;32,402;119,242;215,4;131,84;8356,4;1497;239,6;250
;1907 Mittelwert;8;1;;45;10;76,318;100,878;159,04;66,14;5,492;5,522;1,724;5,25;;16;106,986;28,488;111,756;142,8;124,58;5355,2;942,2;321;250
;1908 Mittelwert;9;0,5;;45;10;66,324;139,298;101,458;48,02;5,492;5,534;1,764;19,6;;40;144,536;24,87;144,726;549,8;152,858;17737,8;3353,8;947,6;250
;1909 Mittelwert;9;0,6;;45;10;67,828;131,872;140,314;54,422;5,494;5,442;1,746;11,4;;27,2;136,368;25,28;138,53;391,6;117,968;12057;2912,6;722,2;250
;1910 Mittelwert;9;0,7;;45;10;70,75;98,408;115,0925;84,368;5,476;5,35;1,758;8,75;;23;132,354;26,068;134,172;280;113,184;8754,2;1578,6;542,2;250
;1911 Mittelwert;9;0,8;;45;10;76,776;113,084;165,96;70,774;5,484;5,608;1,658;7;;25,8;120,934;28,472;123,502;209,4;135,416;7941,4;1707,4;712,6;250
;1912 Mittelwert;9;0,9;;45;10;71,794;108,334;273,948;94,638;5,486;5,502;1,602;4,6;;15,6;120,858;30,98;121,96;91,8;135,972;3701,8;603,6;485,8;250
;1913 Mittelwert;9;1;;45;10;71,412;99,266;186,932;72,504;5,486;5,522;1,638;4,4;;16,2;111,56;29,356;113,634;110,2;130,226;5157,6;724,6;589,2;250
;1914 Mittelwert;10;0,5;;45;10;69,632;145,952;169,288;95,252;5,512;5,262;1,746;12,75;;27,2;148,476;24,676;152,348;448;126,618;13942,4;3530,6;971,4;250
;1915 Mittelwert;10;0,6;;45;10;67,664;138,52;113,668;58,124;5,49;5,534;1,79;8,4;;21,4;143,988;24,684;146,136;315;156,504;9564,4;3098,6;1190;250
;1916 Mittelwert;10;0,7;;45;10;62,252;129,85;151,656;63,16;5,506;5,47;1,748;7,2;;17,8;144,13;26,044;139,532;160,8;94,052;6299,8;1470,8;393,2;250
;1917 Mittelwert;10;0,8;;45;10;75,794;120,666;1148,886;138,74;5,49;5,436;1,71;6;;11,2;133,564;26,958;134,004;139,2;147,95;4545,8;870,4;679,2;250
;1918 Mittelwert;10;0,9;;45;10;76,152;116,646;354,966;176,756;5,504;5,386;1,574;5,333333333;;11;121,606;30,292;128,538;108;141,588;3450,2;723;624,6;250
;1919 Mittelwert;10;1;;45;10;75,7275;103,696;640,668;344,438;5,498;6,032;1,548;3;;5,75;108,1875;33,884;115,646;49,4;86,79;1932,4;448;243,6;250
;1920 Mittelwert;1;0,5;;50;10;69,522;105,238;24,604;13,272;5,424;4,992;1,636;3;;9,2;104,852;29,712;105,576;43,6;106,444;2126,2;596,2;129,8;250
;1921 Mittelwert;1;0,6;;50;10;79,564;104;41,736;24,966;5,426;4,29;1,588;3;;11,8;103,714;33,262;104,83;57,2;105,85;2736,4;713;110,4;250
;1922 Mittelwert;1;0,7;;50;10;80,264;103,218;32,448;19,544;5,52;6,278;1,588;2,666666667;;12,4;102,646;31,976;104,134;55,6;83,894;2581,2;617,6;76,2;250
;1923 Mittelwert;1;0,8;;50;10;74,838;102,99;26,656;16,638;5,468;5,88;1,668;4,333333333;;11;104,19;29,906;103,754;71;83,618;3444,8;830,6;69,4;250
;1924 Mittelwert;1;0,9;;50;10;78,066;101,614;23,514;11,744;5,432;5,464;1,648;4,333333333;;13,6;104,496;30,788;102,52;54,8;103,17;2830,6;676;109,6;250
;1925 Mittelwert;1;1;;50;10;72,45;100,554;27,412;14,182;5,46;5;1,596;3,5;;9;100,832;32,286;101,556;31,6;83,452;2048,2;526;59,8;250
;1926 Mittelwert;2;0,5;;50;10;80,464;108,83;87,292;41,418;5,488;5,256;1,508;12;;14;112,036;33,9;110,024;134,2;65,782;5126,4;1265,6;382;250
;1927 Mittelwert;2;0,6;;50;10;77,3125;86,578;43,655;2067,392;5,442;5,5375;1,302;2;;20,5;109,3175;40,072;108,878;79,4;44,198;3716,8;935,8;210,4;250
;1928 Mittelwert;2;0,7;;50;10;76,295;84,766;32,905;2060,998;5,448;5,645;1,34;7,666666667;;26,25;107,39;38,962;107,076;150;44,314;6152,8;1602,4;321;250
;1929 Mittelwert;2;0,8;;50;10;73,408;83,888;37,24;30,06;5,486;5,702;1,612;7,75;;15,8;107,79;30,876;107,27;116,2;66,024;5025,4;1187,8;246,4;250
;1930 Mittelwert;2;0,9;;50;10;69,782;103,178;78,002;35,448;5,482;5,45;1,558;3,4;;10;104,1;32,9;105,16;46,4;65,872;2391,2;679,6;81,8;250
;1931 Mittelwert;2;1;;50;10;69,552;100,336;69,496;27,58;5,466;5,936;1,638;5,2;;14,4;104,506;30,994;103,11;74;63,442;3606,8;864;201,6;250
;1932 Mittelwert;3;0,5;;50;10;71,23;114,37;52,618;22,944;5,456;5,564;1,76;5;;20,4;115,464;26,758;116,182;166,6;95,904;6229,6;1380,2;141,6;250
;1933 Mittelwert;3;0,6;;50;10;69,82;109,992;54,946;25,554;5,468;5,52;1,692;8,25;;17,8;110,716;28,302;112,672;153,4;92,924;6132,2;1199;301,4;250
;1934 Mittelwert;3;0,7;;50;10;75,73;107,84;60,164;27,152;5,47;5,196;1,656;7;;23,8;109,798;29,916;111,24;147,6;92,202;6469,4;1403,8;329,4;250
;1935 Mittelwert;3;0,8;;50;10;75,422;107,126;88,15;30,72;5,456;5,252;1,7;6;;16,4;109,046;28,568;110,012;145,2;90,182;5534;1397;182,8;250
;1936 Mittelwert;3;0,9;;50;10;72,592;104,55;65,962;33,392;5,482;5,31;1,672;5,75;;17;110,468;29,736;107,632;95;44,276;4263,8;1135,6;91;250
;1937 Mittelwert;3;1;;50;10;67,5475;99,318;228,324;77,486;5,572;5,254;1,646;8,333333333;;11,25;102,43;32,814;104,57;58,6;91,022;3043,2;776;175,6;250
;1938 Mittelwert;4;0,5;;50;10;77,262;117,04;240,126;104,188;5,448;5,552;1,46;2,333333333;;8,4;119,424;34,652;121,406;40;72,694;2129,6;219,8;284,4;250
;1939 Mittelwert;4;0,6;;50;10;73,206;113,848;180,968;63,246;5,474;5,6;1,674;5,25;;13,6;117,958;28,468;119,21;108,8;97,404;4092;801,4;387,6;250
;1940 Mittelwert;4;0,7;;50;10;56,365;112,654;729,536;500,376;5,438;5,57;1,516;3;;14,66666667;112,725;35,642;115,748;62,4;95,402;2481,2;651,6;162,4;250
;1941 Mittelwert;4;0,8;;50;10;77,375;108,188;236,478;152,228;5,494;4,796;1,496;3,666666667;;11;110,2875;34,07;112,018;54,8;70,336;2580;438,4;351;250
;1942 Mittelwert;4;0,9;;50;10;79,1625;84,1;670,1775;109,104;5,458;4,426;1,708;5;;7;106,8925;31,552;108,756;42;68,836;1774,8;314,2;228,2;250
;1943 Mittelwert;4;1;;50;10;79,815;79,512;1023,7625;1164,502;5,508;4,53;1,286;1,666666667;;8,25;114,96;42,604;106,632;48,6;69,998;2292,6;513,6;213;250
;1944 Mittelwert;5;0,5;;50;10;75,244;122,184;73,128;35,006;5,488;5,554;1,762;5,6;;21;125,524;26,22;126,122;223,4;130,848;7602,4;1250,4;669;250
;1945 Mittelwert;5;0,6;;50;10;65,408;117,19;120,208;61,742;5,478;5,582;1,648;7,2;;17,8;122,608;28,568;121,956;192,8;127,682;7354;1324,6;649,2;250
;1946 Mittelwert;5;0,7;;50;10;71,352;113,044;104,396;44,442;5,476;5,434;1,65;4,2;;17,2;113,748;29,116;117,864;120;124,21;5219;1198;319,4;250
;1947 Mittelwert;5;0,8;;50;10;75,372;109,996;138,906;85,418;5,452;5,478;1,61;6,333333333;;16,8;110,594;30,322;114,758;153,6;96,508;5687,8;1012;413,8;250
;1948 Mittelwert;5;0,9;;50;10;66,965;104,972;510,204;147,254;5,474;5,528;1,578;4;;7;111,34;34,274;110,462;29,6;117,342;1452,8;247,2;93,2;250
;1949 Mittelwert;5;1;;50;10;80,448;94,11;1040,664;173,698;5,52;5,638;1,412;3;;9;105,548;34,97;106,606;35,4;93,728;1781,2;589,4;136,2;250
;1950 Mittelwert;6;0,5;;50;10;77,85;127,212;162,652;90,902;5,48;5,666;1,494;8;;24;127,812;33,752;131,218;162,4;139,47;6516,8;1362,6;418,2;250
;1951 Mittelwert;6;0,6;;50;10;61,352;120,784;145,46;87,32;5,488;5,088;1,63;8,75;;29,25;121,742;29,422;125,168;225;131,37;8121,6;1996;493,2;250
;1952 Mittelwert;6;0,7;;50;10;75,794;117,154;118,076;54,762;5,48;5,634;1,67;3,6;;18,6;123,08;29,21;122,996;105;78,414;4875,4;959,8;232;250
;1953 Mittelwert;6;0,8;;50;10;70,818;110,568;125,602;60,884;5,51;5,712;1,672;4,8;;18,8;118,952;29,23;118,028;128,4;49,006;5612;798,4;208,6;250
;1954 Mittelwert;6;0,9;;50;10;74,2125;107,476;369,134;77,688;5,498;5,758;1,65;4,75;;19;109,5;29,532;114,42;82;76,162;3924,8;552,4;175,4;250
;1955 Mittelwert;6;1;;50;10;80,282;99,836;263,542;95,532;5,5;5,404;1,668;3,333333333;;13,6;106,164;30,246;109,074;60,8;96,816;2760;313,4;285;250
;1956 Mittelwert;7;0,5;;50;10;74,026;131,52;2576,59;2921,296;5,54;5,5875;1,412;17,25;;31,2;131,314;38,184;134,802;384,8;111,162;12737,6;2137,6;597;250
;1957 Mittelwert;7;0,6;;50;10;70,176;123,022;116,822;56,326;5,51;5,664;1,72;8,4;;19,8;125,002;26,5;128,246;278;109,462;9044,4;1545,4;467;250
;1958 Mittelwert;7;0,7;;50;10;76,01;117,664;166,878;69,372;5,502;5,52;1,668;5,5;;23,2;119,114;28,72;124,988;183;105,598;6807,4;882;353,8;250
;1959 Mittelwert;7;0,8;;50;10;67,3975;111,158;549,186;440,012;5,51;5,3725;1,66;8,5;;24,75;117,7175;31,194;118,478;175,2;129,356;6239;922,4;304,2;250
;1960 Mittelwert;7;0,9;;50;10;73,4725;107,868;178,992;67,758;5,512;5,466;1,69;6,5;;27,5;112,1125;28,342;115,332;144,4;98,656;6335,2;1371,6;554;250
;1961 Mittelwert;7;1;;50;10;75,0325;104,966;311,364;115,398;5,51;5,908;1,652;3,5;;13;116,9975;29,916;114,066;68;74,74;3178;614,2;192,4;250
;1962 Mittelwert;8;0,5;;50;10;67,918;134,788;111,494;49,812;5,498;5,378;1,738;13,2;;28;136,848;25,714;140,318;430,8;147,338;12677;2621,8;744;250
;1963 Mittelwert;8;0,6;;50;10;67,44;128,042;87,844;43,992;5,502;5,512;1,77;18,8;;44;132,148;25,108;133,624;537,6;141,954;18196,4;4370,8;1000,8;250
;1964 Mittelwert;8;0,7;;50;10;72,15;122,158;101,398;48,558;5,496;5,462;1,748;8;;30,8;127,746;26,598;129,664;298,2;139,006;10489,4;2358,4;934,6;250
;1965 Mittelwert;8;0,8;;50;10;73,09;114,55;166,984;66,748;5,506;5,604;1,684;4,8;;18,4;123,062;27,708;124,16;141,6;134,138;5457,4;817,2;657,8;250
;1966 Mittelwert;8;0,9;;50;10;73,542;108,67;148,762;65,63;5,488;5,594;1,646;5;;23,4;114,926;28,73;119,256;141,8;133,574;6095;1126,4;520,6;250
;1967 Mittelwert;8;1;;50;10;75,102;102,358;163,91;73,654;5,494;5,528;1,652;3,5;;16,6;105,832;29,288;112,358;78,8;125,484;3760,4;708,8;275;250
;1968 Mittelwert;9;0,5;;50;10;62,942;137,714;97,12;42,642;5,49;5,518;1,788;24,6;;47,6;140,508;23,976;143,658;797,6;150,464;23181,2;5020;1282,8;250
;1969 Mittelwert;9;0,6;;50;10;71,45;132,602;383,57;121,864;5,504;5,616;1,696;17,5;;33,8;134,394;26,928;139,46;572,4;146,538;16513,4;3089,8;1793,8;250
;1970 Mittelwert;9;0,7;;50;10;73,736;122,782;160,84;69,438;5,52;5,532;1,764;12,5;;32,6;130,272;25,142;131,42;430,4;141,562;12984;2502;1505,6;250
;1971 Mittelwert;9;0,8;;50;10;65,83;112,94;156,33;73,786;5,486;5,37;1,7;9;;21,8;122,442;27,872;123,114;196,8;135,426;7300,6;1231,2;576,8;250
;1972 Mittelwert;9;0,9;;50;10;72,41;108,136;157,006;66,356;5,494;5,436;1,666;7,6;;23,4;119,046;28,294;119,912;174,4;133,284;7237;1324,4;780,6;250
;1973 Mittelwert;9;1;;50;10;71,88;103,006;194,492;79,306;5,514;5,59;1,666;3,6;;12;111,674;29,266;114,746;72,8;79,256;3632,2;679,4;189,4;250
;1974 Mittelwert;10;0,5;;50;10;65,15;146,056;105,294;58,132;5,498;5,54;1,776;14,4;;37,2;149,476;24,084;151,782;487;159,488;14783,2;4528,8;546,2;250
;1975 Mittelwert;10;0,6;;50;10;66,444;137,112;114,468;58;5,49;5,546;1,776;13,8;;32,4;139,084;24,264;143,928;457,6;153,476;14601;3937,4;668,2;250
;1976 Mittelwert;10;0,7;;50;10;67,592;125,782;133,078;64,47;5,5;5,428;1,772;11;;26,2;135,196;25,276;134,396;410;146,608;12684,4;2893,8;1124,6;250
;1977 Mittelwert;10;0,8;;50;10;68,374;118,712;148,626;75,97;5,51;5,334;1,736;12;;28;128,342;26,402;128,69;337;141,546;12449,2;2380;1396,8;250
;1978 Mittelwert;10;0,9;;50;10;72,918;112,374;151,658;62,396;5,518;5,4;1,756;6;;20,6;119,576;26,088;125,11;206;137,582;7134,4;1143,6;829,6;250
;1979 Mittelwert;10;1;;50;10;76,72;100,156;234,902;97,496;5,484;5,464;1,648;4;;11;104,432;29,782;115,602;92,8;107,25;3746,2;583,6;621,4;250
;1980 Mittelwert;1;0,5;;0;15;76,236;0;;7,542;5,464;5,466;1,666;3;;20,4;103,748;29,322;104,116;77,2;83,162;4281,6;0;424;250
;1981 Mittelwert;1;0,6;;0;15;70,63;0;;8,444;5,46;5,188;1,636;6,2;;17,2;103,668;30,844;103,288;89,2;105,024;4483,2;0;344,8;250
;1982 Mittelwert;1;0,7;;0;15;73,848;0;;8,596;5,428;5,986;1,628;3;;12,6;102,344;30,684;103,012;77,6;104,408;3695,6;0;314,6;250
;1983 Mittelwert;1;0,8;;0;15;75,734;0;;7,718;5,458;4,992;1,662;3,4;;16,8;102,716;30,652;102,644;82;103,764;4272,8;0;363,6;250
;1984 Mittelwert;1;0,9;;0;15;73,748;0;;7,576;5,458;5,28;1,658;4,4;;18,4;101,824;29,69;102,002;92;82,644;4442,8;0;441,4;250
;1985 Mittelwert;1;1;;0;15;77,864;0;;21,91;5,482;4,998;1,558;5,75;;14,6;101,16;32,428;101,208;59,2;81,432;3430,2;0;323,6;250
;1986 Mittelwert;2;0,5;;0;15;73,262;0;;84,464;5,472;5,24;1,554;2,25;;5,4;106,68;37,104;106,898;33,6;87,196;1696,6;0;116,6;250
;1987 Mittelwert;2;0,6;;0;15;75,45;0;;30,796;5,416;5,45;1,542;3;;12;105,022;33,29;106,746;49,2;110,52;2285,4;0;79,2;250
;1988 Mittelwert;2;0,7;;0;15;80,862;0;;29,372;5,428;5,14;1,654;2,5;;6,6;105,502;32,638;105,102;20,8;106,798;1356,6;0;26;250
;1989 Mittelwert;2;0,8;;0;15;73,816;0;;20,732;5,494;5,426;1,622;2;;6,6;103,396;31,452;103,994;32,8;108,54;1692,2;0;110,4;250
;1990 Mittelwert;2;0,9;;0;15;79,344;0;;25,812;5,438;5,82;1,584;1,75;;11,6;103,556;32,62;102,94;30,4;107,894;1960,6;0;94;250
;1991 Mittelwert;2;1;;0;15;80,098;0;;54,172;5,458;5,4125;1,362;2;;4,6;104,098;36,548;102,372;14,4;105,718;1092,2;0;54,4;250
;1992 Mittelwert;3;0,5;;0;15;79,464;0;;101,164;5,5;5,9175;1,444;5,333333333;;10,8;109,126;33,656;108,94;89,4;88,72;3618,6;0;448;250
;1993 Mittelwert;3;0,6;;0;15;78,45;0;;53,96;5,508;5,43;1,546;5;;9;104,695;32,906;108,922;52,4;87,448;2315,8;0;318,4;250
;1994 Mittelwert;3;0,7;;0;15;77,7425;0;;67,364;5,464;5,2825;1,594;4,5;;10,5;103,2775;32,686;107,016;43,2;89,224;2175,6;0;261,2;250
;1995 Mittelwert;3;0,8;;0;15;77,672;0;;45,494;5,482;6,892;1,632;1,666666667;;6,6;109,734;33,018;106,65;15,6;87,776;1136,4;0;154,8;250
;1996 Mittelwert;3;0,9;;0;15;75,034;0;;25,062;5,476;6;1,672;2,2;;10,4;100,102;30,76;102,924;43,4;105,59;2142,8;0;348,6;250
;1997 Mittelwert;3;1;;0;15;72,528;0;;22,528;5,524;5,668;1,668;2,75;;10,6;102,828;29,668;102,688;67,2;106,53;2872;0;471,6;250
;1998 Mittelwert;4;0,5;;0;15;80,592;0;;70,41;5,522;5,032;1,34;3,5;;14,8;113,632;38,106;114,796;54,4;117,244;3049,6;0;320;250
;1999 Mittelwert;4;0,6;;0;15;68,6;0;;28,082;5,496;5,308;1,658;6,4;;20,8;112,316;29,468;113,022;131,2;116,794;5983,8;0;628,2;250
;2000 Mittelwert;4;0,7;;0;15;71,328;0;;47,388;5,484;5,588;1,59;3,4;;8,2;106,044;31,464;110,122;67,8;91,996;2909,6;0;261,6;250
;2001 Mittelwert;4;0,8;;0;15;73,94;0;;40,816;5,508;5,562;1,604;4,75;;14,75;110,95;31,108;107,596;74,8;112,31;3156,4;0;330;250
;2002 Mittelwert;4;0,9;;0;15;77,492;0;;39,226;5,52;5,77;1,494;5,333333333;;14,2;100,63;33,496;105,018;68;109,726;3461,2;0;472,8;250
;2003 Mittelwert;4;1;;0;15;78,084;0;;29,238;5,53;5,524;1,644;5,333333333;;18,4;106,192;30,124;103,084;99;107,86;4362,8;0;529;250
;2004 Mittelwert;5;0,5;;0;15;68,764;0;;34,692;5,512;5,406;1,664;3,8;;11;118,018;29,352;117,322;91,2;120,912;3952,8;0;249;250
;2005 Mittelwert;5;0,6;;0;15;67,582;0;;32,242;5,502;5,646;1,696;5,75;;12,8;114,492;28,692;114,946;81,4;120,232;4069;0;164,6;250
;2006 Mittelwert;5;0,7;;0;15;78,556;0;;33,696;5,506;5,4;1,638;4,5;;17,4;109,746;29,76;112,218;107,4;117,548;4412,4;0;309,4;250
;2007 Mittelwert;5;0,8;;0;15;71,378;0;;38,688;5,496;5,458;1,658;4,75;;11,6;110,336;29,066;110,556;78,4;116,164;3419,6;0;246,6;250
;2008 Mittelwert;5;0,9;;0;15;74,08;0;;40,982;5,478;5,098;1,622;6,75;;16,2;107,318;30,852;106,288;110,8;112,808;4948,8;0;334,8;250
;2009 Mittelwert;5;1;;0;15;74,286;0;;48,664;5,542;5,592;1,602;3,25;;14,6;101,698;32,44;104,268;59,2;88,65;2820;0;268;250
;2010 Mittelwert;6;0,5;;0;15;70,114;0;;33,646;5,492;5,434;1,752;6,4;;19,8;120,172;26,588;121,966;212,2;126,268;7169,2;0;586,4;250
;2011 Mittelwert;6;0,6;;0;15;78,108;0;;110,146;5,486;5,118;1,49;8,333333333;;20,8;119,204;33,706;117,432;153,6;122,706;5673,6;0;608,2;250
;2012 Mittelwert;6;0,7;;0;15;73,085;0;;87,804;5,48;5,234;1,512;7,5;;22,25;110,6125;33,19;114,814;124,8;121,084;4950,2;0;1025,8;250
;2013 Mittelwert;6;0,8;;0;15;78,424;0;;51,624;5,466;5,584;1,576;2,5;;16,2;108,034;31,718;111,33;60,6;118,82;3159,2;0;649,8;250
;2014 Mittelwert;6;0,9;;0;15;76,154;0;;40,818;5,542;5,766;1,65;3;;12,6;106,464;29,38;108,824;85,2;115,53;3525,4;0;560,8;250
;2015 Mittelwert;6;1;;0;15;71,294;0;;40,582;5,502;5,49;1,652;5,8;;16,8;100,558;29,282;105,704;102,2;114,806;4535,2;0;559;250
;2016 Mittelwert;7;0,5;;0;15;72,532;0;;37,988;5,53;5,6;1,72;6,4;;17,4;124,986;26,782;125,99;166;103,284;6183,8;0;735,6;250
;2017 Mittelwert;7;0,6;;0;15;67,572;0;;45,464;5,518;5,608;1,666;4,6;;15,8;118,802;28,702;121,66;127;100,004;5071,2;0;591,4;250
;2018 Mittelwert;7;0,7;;0;15;71,04;0;;39,5;5,486;5,584;1,726;6,8;;22,2;113,354;27,268;116,426;190,8;97,292;7285;0;693,2;250
;2019 Mittelwert;7;0,8;;0;15;67,582;0;;45,89;5,518;5,566;1,692;6,2;;13;114,516;28,506;114,782;102;97,026;4572,6;0;549,6;250
;2020 Mittelwert;7;0,9;;0;15;74,666;0;;43,666;5,488;5,326;1,724;4,4;;19,8;109,684;28,28;111,38;115;95,154;4884,2;0;720;250
;2021 Mittelwert;7;1;;0;15;74,388;0;;72,892;5,502;5,548;1,654;6,5;;18,8;105,832;29,236;108,29;97,8;93,736;4566,4;0;760;250
;2022 Mittelwert;8;0,5;;0;15;67,754;0;;36,398;5,502;5,492;1,758;12,4;;28,8;126,158;25,772;126,182;335,4;131,634;11509,2;0;1655;250
;2023 Mittelwert;8;0,6;;0;15;76,786;0;;37,08;5,498;5,406;1,734;5;;23;119,738;26,96;121,9;226,2;127,618;8500,6;0;1521,4;250
;2024 Mittelwert;8;0,7;;0;15;72,662;0;;43,172;5,5;5,412;1,708;4,8;;17,4;117,196;27,816;117,396;164,2;123,536;6346,2;0;937,2;250
;2025 Mittelwert;8;0,8;;0;15;73,022;0;;50,804;5,476;5,57;1,72;3,6;;11,6;114,5;27,934;114,086;100,4;121,782;3850,6;0;504,4;250
;2026 Mittelwert;8;0,9;;0;15;73,6525;0;;99,628;5,512;5,568;1,636;6,666666667;;16,5;106,7775;30,07;111,376;110,6;96,244;3940,4;0;669,4;250
;2027 Mittelwert;8;1;;0;15;75,744;0;;92,5;5,498;5,7;1,606;7;;15,4;109,458;31,82;107,404;128,4;70,356;4956,4;0;717,8;250
